time	tictoc	state	task counter	tube width	phi des	v ropod odom	v ropod cmd	x ropod	y ropod	theta ropod	x obs	y obs	theta obs	obs width	obs depth	obs vx	obs vy	des accel
22	0.000837	2	2	1.5	0.14612	0.335	0.335	7.92212	-0.422806	-0.359977	0	0	0	0	0	0	0	0	
22.1	0.000828	2	2	1.5	0.136975	0.335	0.335	7.95492	-0.429679	-0.355163	0	0	0	0	0	0	0	0	
22.2	0.000872	2	2	1.5	0.128553	0.335	0.335	7.98776	-0.43633	-0.350288	0	0	0	0	0	0	0	0	
22.3	0.000877	2	2	1.5	0.119984	0.335	0.335	8.01779	-0.449883	-0.362739	0	0	0	0	0	0	0	0	
22.4	0.000834	2	2	1.5	0.146818	0.335	0.335	8.05057	-0.456793	-0.357875	0	0	0	0	0	0	0	0	
22.5	0.000842	2	2	1.5	0.138094	0.335	0.335	8.08335	-0.463735	-0.353192	0	0	0	0	0	0	0	0	
22.6	0.000839	2	2	1.5	0.129927	0.335	0.335	8.11613	-0.47066	-0.348639	0	0	0	0	0	0	0	0	
22.7	0.000372	2	2	1.5	0.122151	0.335	0.335	8.14897	-0.477302	-0.343959	0	0	0	0	0	0	0	0	
22.8	0.000931	2	2	1.5	0.114038	0.335	0.335	8.18831	-0.496914	-0.361083	0	0	0	0	0	0	0	0	
22.9	0.000823	2	2	1.5	0.152918	0.335	0.335	8.22109	-0.503846	-0.356292	0	0	0	0	0	0	0	0	
23	0.000835	2	2	1.5	0.144165	0.335	0.335	8.25386	-0.51079	-0.35166	0	0	0	0	0	0	0	0	
23.1	0.000894	2	2	1.5	0.135905	0.335	0.335	8.28663	-0.517735	-0.347175	0	0	0	0	0	0	0	0	
23.2	0.000916	2	2	1.5	0.128084	0.335	0.335	8.31947	-0.524397	-0.34256	0	0	0	0	0	0	0	0	
23.3	0.00091	2	2	1.5	0.119906	0.335	0.335	8.35229	-0.531128	-0.338155	0	0	0	0	0	0	0	0	
23.4	0.000904	2	2	1.5	0.112355	0.335	0.335	8.34236	-0.52251	-0.348739	0	0	0	0	0	0	0	0	
23.5	0.000971	2	2	1.5	0.118476	0.335	0.335	8.37512	-0.529553	-0.344438	0	0	0	0	0	0	0	0	
23.6	0.000927	2	2	1.5	0.111529	0.335	0.335	8.40789	-0.536525	-0.340203	0	0	0	0	0	0	0	0	
23.7	0.000963	2	2	1.5	0.104769	0.335	0.335	8.44066	-0.54353	-0.336132	0	0	0	0	0	0	0	0	
23.8	0.000855	2	2	1.5	0.0984556	0.335	0.335	8.47345	-0.550407	-0.332066	0	0	0	0	0	0	0	0	
23.9	0.000891	2	2	1.5	0.0921721	0.335	0.435	8.51658	-0.557698	-0.3485	0	0	0	0	0	0	0	1	
24	0.000929	3	2	1.5	0.10907	0.435	0.469	8.55458	-0.566465	-0.344061	0	0	0	0	0	0	0	0.34	
24.1	0.000873	3	2	1.5	0.102788	0.469	0.469	8.59877	-0.576716	-0.339147	0	0	0	0	0	0	0	0	
24.2	0.00083	3	2	1.5	0.0960711	0.469	0.469	8.64459	-0.586797	-0.333794	0	0	0	0	0	0	0	0	
24.3	0.000918	3	2	1.5	0.0883842	0.469	0.469	8.69042	-0.596809	-0.328607	0	0	0	0	0	0	0	0	
24.4	0.000978	3	2	1.5	0.0811058	0.469	0.469	8.70807	-0.603424	-0.347857	0	0	0	0	0	0	0	0	
24.5	0.00098	3	2	1.5	0.107505	0.469	0.469	8.75368	-0.614335	-0.342915	0	0	0	0	0	0	0	0	
24.6	0.000934	3	2	1.5	0.101002	0.469	0.469	8.7993	-0.625264	-0.338204	0	0	0	0	0	0	0	0	
24.7	0.000882	3	2	1.5	0.094996	0.469	0.469	8.84491	-0.636189	-0.333695	0	0	0	0	0	0	0	0	
24.8	0.000927	3	2	1.5	0.0893994	0.469	0.469	8.87251	-0.646666	-0.34999	0	0	0	0	0	0	0	0	
24.9	0.000488	3	2	1.5	0.114869	0.469	0.469	8.91815	-0.657474	-0.344856	0	0	0	0	0	0	0	0	
25	0.000911	3	2	1.5	0.107766	0.469	0.469	8.96378	-0.668319	-0.339982	0	0	0	0	0	0	0	0	
25.1	0.00097	3	2	1.5	0.101255	0.469	0.469	9.0094	-0.679198	-0.335351	0	0	0	0	0	0	0	0	
25.2	0.000967	3	2	1.5	0.0952752	0.469	0.469	9.06782	-0.705018	-0.352632	0	0	0	0	0	0	0	0	
25.3	0.000967	3	2	1.5	0.133739	0.469	0.469	9.11345	-0.715831	-0.347389	0	0	0	0	0	0	0	0	
25.4	0.000935	3	2	1.5	0.125952	0.469	0.469	9.15913	-0.726459	-0.342196	0	0	0	0	0	0	0	0	
25.5	0.000931	3	2	1.5	0.118193	0.469	0.469	9.20483	-0.737012	-0.337159	0	0	0	0	0	0	0	0	
25.6	0.000974	3	2	1.5	0.110768	0.469	0.469	9.27233	-0.761031	-0.348979	0	0	0	0	0	0	0	0	
25.7	0.00097	3	2	1.5	0.137709	0.469	0.369	9.31814	-0.771087	-0.343174	0	0	0	0	0	0	0	-1	
25.8	0.000948	4	2	1.5	0.127905	0.369	0.269	9.35862	-0.779847	-0.338142	0	0	0	0	0	0	0	-1	
25.9	0.000909	4	2	1.5	0.119492	0.269	0.201	9.38933	-0.786434	-0.334399	0	0	0	0	0	0	0	-0.68	
26	0.000876	4	2	1.5	0.113311	0.201	0.201	9.48127	-0.804961	-0.339272	0	0	0	0	0	0	0	0	
26.1	0.000996	4	2	1.5	0.115052	0.201	0.201	9.5009	-0.809254	-0.336916	0	0	0	0	0	0	0	0	
26.2	0.000939	4	2	1.5	0.111308	0.201	0.201	9.52056	-0.813473	-0.334535	0	0	0	0	0	0	0	0	
26.3	0.00091	4	2	1.5	0.107492	0.201	0.201	9.54021	-0.8177	-0.332206	0	0	0	0	0	0	0	0	
26.4	0.000876	4	2	1.5	0.103814	0.201	0.201	9.64143	-0.851727	-0.34415	0	0	0	0	0	0	0	0	
26.5	0.000933	4	2	1.5	0.132745	0.201	0.201	9.6611	-0.85587	-0.341558	0	0	0	0	0	0	0	0	
26.6	0.000978	4	2	1.5	0.128183	0.201	0.201	9.68075	-0.860108	-0.339107	0	0	0	0	0	0	0	0	
26.7	0.000902	4	2	1.5	0.124031	0.201	0.201	9.7004	-0.864336	-0.336692	0	0	0	0	0	0	0	0	
26.8	0.000976	4	2	1.5	0.119979	0.201	0.201	9.72009	-0.868405	-0.334171	0	0	0	0	0	0	0	0	
26.9	0.000403	4	2	1.5	0.115629	0.201	0.134	9.73978	-0.872429	-0.331654	0	0	0	0	0	0	0	-0.67	
27	0.000907	5	2	1.5	0.272708	0.134	0.134	9.78888	-0.889727	-0.345754	0	0	0	0	0	0	0	0	
27.1	0.000887	5	2	1.5	0.429788	0.134	0.134	9.80211	-0.891554	-0.343126	0	0	0	0	0	0	0	0	
27.2	0.000952	5	2	1.5	0.586867	0.134	0.234	9.81535	-0.892878	-0.340074	0	0	0	0	0	0	0	1	
27.3	0.000907	5	2	1.5	0.669931	0.234	0.334	9.83397	-0.893728	-0.334938	0	0	0	0	0	0	0	1	
27.4	0.000915	5	2	1.5	0.675056	0.334	0.335	9.8625	-0.89291	-0.325348	0	0	0	0	0	0	0	0.01	
27.5	0.000898	5	2	1.5	0.681452	0.335	0.335	9.89544	-0.888462	-0.311446	0	0	0	0	0	0	0	0	
27.6	0.000908	5	2	1.5	0.686542	0.335	0.335	9.89179	-0.900104	-0.3256	0	0	0	0	0	0	0	0	
27.7	0.000984	5	2	1.5	0.696232	0.335	0.335	9.92359	-0.889775	-0.306762	0	0	0	0	0	0	0	0	
27.8	0.000889	5	2	1.5	0.69682	0.335	0.335	9.93808	-0.889055	-0.296918	0	0	0	0	0	0	0	0	
27.9	0.000885	5	2	1.5	0.694909	0.335	0.335	9.96917	-0.876616	-0.277103	0	0	0	0	0	0	0	0	
28	0.000952	5	2	1.5	0.694507	0.335	0.335	9.99309	-0.865881	-0.267263	0	0	0	0	0	0	0	0	
28.1	0.000951	5	2	1.5	0.699867	0.335	0.335	10.0237	-0.852184	-0.24717	0	0	0	0	0	0	0	0	
28.2	0.000916	5	2	1.5	0.699184	0.335	0.335	10.0511	-0.843471	-0.225252	0	0	0	0	0	0	0	0	
28.3	0.000915	5	2	1.5	0.693752	0.335	0.335	10.0811	-0.828571	-0.205215	0	0	0	0	0	0	0	0	
28.4	0.000848	5	2	1.5	0.693073	0.335	0.335	10.0888	-0.824198	-0.198036	0	0	0	0	0	0	0	0	
28.5	0.000882	5	2	1.5	0.690985	0.335	0.335	10.1261	-0.801905	-0.16661	0	0	0	0	0	0	0	0	
28.6	0.000921	5	2	1.5	0.684692	0.335	0.335	10.1686	-0.768974	-0.139102	0	0	0	0	0	0	0	0	
28.7	0.000891	5	2	1.5	0.688108	0.335	0.335	10.1971	-0.751324	-0.118871	0	0	0	0	0	0	0	0	
28.8	0.00089	5	2	1.5	0.687336	0.335	0.335	10.2027	-0.749027	-0.117178	0	0	0	0	0	0	0	0	
28.9	0.000836	5	2	1.5	0.689074	0.335	0.335	10.2412	-0.716379	-0.0950129	0	0	0	0	0	0	0	0	
29	0.000849	5	2	1.5	0.696092	0.335	0.335	10.2917	-0.684204	-0.0668283	0	0	0	0	0	0	0	0	
29.1	0.000966	5	2	1.5	0.702657	0.335	0.335	10.3189	-0.66468	-0.0467217	0	0	0	0	0	0	0	0	
29.2	0.000903	5	2	1.5	0.702007	0.335	0.335	10.3569	-0.640756	-0.0297541	0	0	0	0	0	0	0	0	
29.3	0.000853	5	2	1.5	0.750681	0.335	0.335	10.3831	-0.620015	-0.00943989	0	0	0	0	0	0	0	0	
29.4	0.000932	5	2	1.5	0.796057	0.335	0.335	10.3795	-0.617942	-0.0143535	0	0	0	0	0	0	0	0	
29.5	0.000892	5	2	1.5	0.78715	0.335	0.335	10.4183	-0.589748	0.00982571	0	0	0	0	0	0	0	0	
29.6	0.00091	5	2	1.5	0.855037	0.335	0.335	10.4549	-0.556803	0.0411763	0	0	0	0	0	0	0	0	
29.7	0.000876	5	2	1.5	0.908083	0.335	0.335	10.4772	-0.531967	0.0637729	0	0	0	0	0	0	0	0	
29.8	0.000873	5	2	1.5	0.933132	0.335	0.335	10.4837	-0.53049	0.0666075	0	0	0	0	0	0	0	0	
29.9	0.000892	5	2	1.5	0.946453	0.335	0.335	10.5163	-0.495343	0.100955	0	0	0	0	0	0	0	0	
30	0.000872	5	2	1.5	0.97983	0.335	0.335	10.5456	-0.450062	0.13894	0	0	0	0	0	0	0	0	
30.1	0.00092	5	2	1.5	0.990243	0.335	0.335	10.5622	-0.421015	0.164013	0	0	0	0	0	0	0	0	
30.2	0.000889	5	2	1.5	0.988932	0.335	0.335	10.561	-0.419076	0.170401	0	0	0	0	0	0	0	0	
30.3	0.000895	5	2	1.5	0.981003	0.335	0.335	10.5845	-0.376797	0.209466	0	0	0	0	0	0	0	0	
30.4	0.000873	5	2	1.5	0.973107	0.335	0.335	10.6045	-0.331634	0.249829	0	0	0	0	0	0	0	0	
30.5	0.000916	5	2	1.5	0.950986	0.335	0.335	10.6163	-0.300254	0.275874	0	0	0	0	0	0	0	0	
30.6	0.000904	5	2	1.5	0.931048	0.335	0.335	10.619	-0.296883	0.282083	0	0	0	0	0	0	0	0	
30.7	0.000817	5	2	1.5	0.929327	0.335	0.335	10.6326	-0.249827	0.322823	0	0	0	0	0	0	0	0	
30.8	0.000926	5	2	1.5	0.888346	0.335	0.335	10.6457	-0.202641	0.364941	0	0	0	0	0	0	0	0	
30.9	0.00079	5	2	1.5	0.844913	0.335	0.335	10.6552	-0.17042	0.390232	0	0	0	0	0	0	0	0	
31	0.00084	5	2	1.5	0.819135	0.335	0.335	10.648	-0.168993	0.391782	0	0	0	0	0	0	0	0	
31.1	0.000778	5	2	1.5	0.804395	0.335	0.335	10.6542	-0.130686	0.426887	0	0	0	0	0	0	0	0	
31.2	0.000874	5	2	1.5	0.762177	0.335	0.335	10.6698	-0.0684395	0.468347	0	0	0	0	0	0	0	0	
31.3	0.000772	5	2	1.5	0.719742	0.335	0.335	10.6792	-0.036176	0.491539	0	0	0	0	0	0	0	0	
31.4	0.000869	5	2	1.5	0.699689	0.335	0.335	10.6788	-0.0304777	0.496797	0	0	0	0	0	0	0	0	
31.5	0.000833	5	2	1.5	0.692354	0.335	0.335	10.6865	0.0163736	0.531127	0	0	0	0	0	0	0	0	
31.6	0.000795	5	2	1.5	0.658125	0.335	0.335	10.7013	0.0635408	0.564926	0	0	0	0	0	0	0	0	
31.7	0.000879	5	2	1.5	0.636223	0.335	0.335	10.711	0.0956915	0.585654	0	0	0	0	0	0	0	0	
31.8	0.000898	5	2	1.5	0.624896	0.335	0.335	10.7107	0.0956562	0.588202	0	0	0	0	0	0	0	0	
31.9	0.000806	5	2	1.5	0.622059	0.335	0.335	10.7224	0.130533	0.613195	0	0	0	0	0	0	0	0	
32	0.00079	5	2	1.5	0.610025	0.335	0.335	10.7353	0.186122	0.641147	0	0	0	0	0	0	0	0	
32.1	0.000924	5	2	1.5	0.60288	0.335	0.335	10.745	0.21825	0.660002	0	0	0	0	0	0	0	0	
32.2	0.000824	5	2	1.5	0.600238	0.335	0.335	10.7543	0.254709	0.676107	0	0	0	0	0	0	0	0	
32.3	0.000834	5	2	1.5	0.604319	0.335	0.335	10.7631	0.287048	0.69468	0	0	0	0	0	0	0	0	
32.4	0.00076	5	2	1.5	0.606289	0.335	0.335	10.7755	0.319882	0.711134	0	0	0	0	0	0	0	0	
32.5	0.000882	5	2	1.5	0.612341	0.335	0.335	10.7836	0.352399	0.729396	0	0	0	0	0	0	0	0	
32.6	0.00076	5	2	1.5	0.615658	0.335	0.335	10.7944	0.386328	0.746144	0	0	0	0	0	0	0	0	
32.7	0.000815	5	2	1.5	0.621722	0.335	0.335	10.8014	0.419087	0.76436	0	0	0	0	0	0	0	0	
32.8	0.000778	5	2	1.5	0.62502	0.335	0.335	10.8102	0.449067	0.779179	0	0	0	0	0	0	0	0	
32.9	0.000901	5	2	1.5	0.630112	0.335	0.335	10.816	0.482055	0.797486	0	0	0	0	0	0	0	0	
33	0.000716	5	2	1.5	0.633257	0.335	0.335	10.8221	0.513974	0.814191	0	0	0	0	0	0	0	0	
33.1	0.000791	5	2	1.5	0.637316	0.335	0.335	10.8265	0.547162	0.832615	0	0	0	0	0	0	0	0	
33.2	0.000726	5	2	1.5	0.640304	0.335	0.335	10.834	0.584511	0.851936	0	0	0	0	0	0	0	0	
33.3	0.000794	5	2	1.5	0.64515	0.335	0.335	10.8371	0.617841	0.870388	0	0	0	0	0	0	0	0	
33.4	0.000757	5	2	1.5	0.64803	0.335	0.335	10.8435	0.647873	0.892412	0	0	0	0	0	0	0	0	
33.5	0.000832	5	2	1.5	0.645269	0.335	0.335	10.845	0.681335	0.911169	0	0	0	0	0	0	0	0	
33.6	0.000787	5	2	1.5	0.647776	0.335	0.335	10.8483	0.710898	0.931428	0	0	0	0	0	0	0	0	
33.7	0.000849	5	2	1.5	0.646273	0.335	0.335	10.8481	0.744398	0.950378	0	0	0	0	0	0	0	0	
33.8	0.000852	5	2	1.5	0.648545	0.335	0.235	10.8472	0.771441	0.964549	0	0	0	0	0	0	0	-1	
33.9	0.000825	1	4	1.5	0.491465	0.235	0.135	10.8465	0.799864	0.980408	0	0	0	0	0	0	0	-1	
34	0.000713	1	4	1.5	0.334385	0.135	0.134	10.8436	0.842448	1.00031	0	0	0	0	0	0	0	-0.01	
34.1	0.000742	1	4	1.5	0.177306	0.134	0.234	10.8442	0.855986	1.00678	0	0	0	0	0	0	0	1	
34.2	0.000679	1	4	1.5	0.0791937	0.234	0.334	10.8429	0.902637	1.03731	0	0	0	0	0	0	0	1	
34.3	0.000834	1	4	1.5	0.0308309	0.334	0.434	10.8472	0.931237	1.04748	0	0	0	0	0	0	0	1	
34.4	0.000818	1	4	1.5	0.0193581	0.434	0.534	10.8559	0.969235	1.05826	0	0	0	0	0	0	0	1	
34.5	0.000686	1	4	1.5	0.0105796	0.534	0.634	10.8711	1.01576	1.06716	0	0	0	0	0	0	0	1	
34.6	0.000826	1	4	1.5	0.00847238	0.634	0.734	10.859	0.988305	1.05688	0	0	0	0	0	0	0	1	
34.7	0.000749	1	4	1.5	0.0103282	0.734	0.834	10.89	1.04983	1.05985	0	0	0	0	0	0	0	1	
34.8	0.000705	1	4	1.5	0.0262507	0.834	0.934	10.9262	1.11996	1.06239	0	0	0	0	0	0	0	1	
34.9	0.000775	1	4	1.5	0.0475591	0.934	0.938	10.9673	1.19879	1.06466	0	0	0	0	0	0	0	0.04	
35	0.000793	1	4	1.5	0.0750453	0.938	0.938	10.9437	1.1166	1.05067	0	0	0	0	0	0	0	0	
35.1	0.000712	1	4	1.5	0.0849887	0.938	0.938	10.9866	1.2	1.05453	0	0	0	0	0	0	0	0	
35.2	0.000767	1	4	1.5	0.115618	0.938	0.938	11.0269	1.2847	1.06075	0	0	0	0	0	0	0	0	
35.3	0.000798	1	4	1.5	0.140211	0.938	0.938	11.0647	1.3705	1.06886	0	0	0	0	0	0	0	0	
35.4	0.000732	1	4	1.5	0.158411	0.938	0.938	11.0551	1.29351	1.03226	0	0	0	0	0	0	0	0	
35.5	0.000841	1	4	1.5	0.234498	0.938	0.938	11.0905	1.38025	1.0451	0	0	0	0	0	0	0	0	
35.6	0.000753	1	4	1.5	0.242384	0.938	0.938	11.1308	1.44878	1.04109	0	0	0	0	0	0	0	0	
35.7	0.000743	1	4	1.5	0.301954	0.938	0.938	11.1611	1.53741	1.05816	0	0	0	0	0	0	0	0	
35.8	0.000728	1	4	1.5	0.288907	0.938	0.938	11.206	1.61709	1.05568	0	0	0	0	0	0	0	0	
35.9	0.000834	1	4	1.5	0.34041	0.938	0.938	11.2586	1.74523	1.07949	0	0	0	0	0	0	0	0	
36	0.000716	1	4	1.5	0.331574	0.938	0.938	11.2931	1.87567	1.10755	0	0	0	0	0	0	0	0	
36.1	0.000728	1	4	1.5	0.303317	0.938	0.938	11.3081	1.96826	1.13308	0	0	0	0	0	0	0	0	
36.2	0.000745	1	4	1.5	0.239916	0.938	0.938	11.3147	1.96751	1.1263	0	0	0	0	0	0	0	0	
36.3	0.000348	1	4	1.5	0.266192	0.938	0.938	11.3334	2.0995	1.15861	0	0	0	0	0	0	0	0	
36.4	0.000766	1	4	1.5	0.185674	0.938	0.938	11.352	2.23683	1.19284	0	0	0	0	0	0	0	0	
36.5	0.00078	1	4	1.5	0.114231	0.938	0.938	11.3669	2.32957	1.21142	0	0	0	0	0	0	0	0	
36.6	0.000734	1	4	1.5	0.0828057	0.938	0.938	11.3693	2.34316	1.20516	0	0	0	0	0	0	0	0	
36.7	0.000866	1	4	1.5	0.0892669	0.938	0.938	11.3862	2.46946	1.22791	0	0	0	0	0	0	0	0	
36.8	0.000819	1	4	1.5	0.0514786	0.938	0.938	11.4185	2.60333	1.24067	0	0	0	0	0	0	0	0	
36.9	0.000765	1	4	1.5	0.0413914	0.938	0.938	11.4412	2.69434	1.24792	0	0	0	0	0	0	0	0	
37	0.000745	1	4	1.5	0.0369226	0.938	0.938	11.4749	2.77322	1.24735	0	0	0	0	0	0	0	0	
37.1	0.000846	1	4	1.5	0.0514084	0.938	0.938	11.4993	2.8638	1.25253	0	0	0	0	0	0	0	0	
37.2	0.000806	1	4	1.5	0.0499181	0.938	0.938	11.5447	2.94578	1.24327	0	0	0	0	0	0	0	0	
37.3	0.000856	1	4	1.5	0.0876727	0.938	0.938	11.5695	3.03622	1.24838	0	0	0	0	0	0	0	0	
37.4	0.000858	1	4	1.5	0.0862687	0.938	0.838	11.6103	3.09863	1.2354	0	0	0	0	0	0	0	-1	
37.5	0.000904	2	4	1.5	0.137529	0.838	0.738	11.6323	3.18411	1.24214	0	0	0	0	0	0	0	-1	
37.6	0.000824	2	4	1.5	0.130993	0.738	0.638	11.6731	3.26384	1.22473	0	0	0	0	0	0	0	-1	
37.7	0.000798	2	4	1.5	0.192608	0.638	0.538	11.6885	3.33036	1.23225	0	0	0	0	0	0	0	-1	
37.8	0.000881	2	4	1.5	0.179875	0.538	0.438	11.7156	3.41914	1.21177	0	0	0	0	0	0	0	-1	
37.9	0.000882	2	4	1.5	0.227529	0.438	0.338	11.7249	3.46653	1.2192	0	0	0	0	0	0	0	-1	
38	0.000869	2	4	1.5	0.211006	0.338	0.335	11.7531	3.57324	1.21355	0	0	0	0	0	0	0	-0.03	
38.1	0.000748	2	4	1.5	0.227792	0.335	0.335	11.7587	3.6064	1.21959	0	0	0	0	0	0	0	0	
38.2	0.000881	2	4	1.5	0.212943	0.335	0.335	11.7777	3.70444	1.21779	0	0	0	0	0	0	0	0	
38.3	0.000744	2	4	1.5	0.210012	0.335	0.335	11.7825	3.73759	1.22434	0	0	0	0	0	0	0	0	
38.4	0.000855	2	4	1.5	0.193621	0.335	0.335	11.787	3.77079	1.23091	0	0	0	0	0	0	0	0	
38.5	0.000942	2	4	1.5	0.177466	0.335	0.335	11.7986	3.82066	1.21283	0	0	0	0	0	0	0	0	
38.6	0.000917	2	4	1.5	0.208896	0.335	0.335	11.8035	3.85381	1.21948	0	0	0	0	0	0	0	0	
38.7	0.000408	2	4	1.5	0.192458	0.335	0.335	11.8084	3.88695	1.22586	0	0	0	0	0	0	0	0	
38.8	0.000963	2	4	1.5	0.177255	0.335	0.335	11.8253	3.96384	1.21703	0	0	0	0	0	0	0	0	
38.9	0.000933	2	4	1.5	0.190788	0.335	0.335	11.8299	3.99702	1.22372	0	0	0	0	0	0	0	0	
39	0.000908	2	4	1.5	0.17469	0.335	0.335	11.8348	4.03017	1.22999	0	0	0	0	0	0	0	0	
39.1	0.000919	2	4	1.5	0.16032	0.335	0.335	11.8398	4.06332	1.236	0	0	0	0	0	0	0	0	
39.2	0.00099	2	4	1.5	0.14704	0.335	0.335	11.8488	4.09363	1.22199	0	0	0	0	0	0	0	0	
39.3	0.000898	2	4	1.5	0.172207	0.335	0.335	11.8542	4.1267	1.22789	0	0	0	0	0	0	0	0	
39.4	0.000953	2	4	1.5	0.159225	0.335	0.335	11.8596	4.15976	1.23351	0	0	0	0	0	0	0	0	
39.5	0.000462	2	4	1.5	0.147305	0.335	0.335	11.8651	4.19282	1.23893	0	0	0	0	0	0	0	0	
39.6	0.000899	2	4	1.5	0.136151	0.335	0.335	11.8749	4.20587	1.22686	0	0	0	0	0	0	0	0	
39.7	0.000891	2	4	1.5	0.16468	0.335	0.335	11.8803	4.23895	1.23263	0	0	0	0	0	0	0	0	
39.8	0.000941	2	4	1.5	0.152154	0.335	0.335	11.8857	4.27201	1.23811	0	0	0	0	0	0	0	0	
39.9	0.000815	2	4	1.5	0.140666	0.335	0.335	11.8912	4.30507	1.2434	0	0	0	0	0	0	0	0	
40	0.000913	2	4	1.5	0.129943	0.335	0.335	11.8945	4.3175	1.22261	0	0	0	0	0	0	0	0	
40.1	0.000917	2	4	1.5	0.161938	0.335	0.335	11.9002	4.35051	1.22813	0	0	0	0	0	0	0	0	
40.2	0.000873	2	4	1.5	0.150507	0.335	0.335	11.9061	4.38349	1.23332	0	0	0	0	0	0	0	0	
40.3	0.000868	2	4	1.5	0.140227	0.335	0.335	11.9124	4.4164	1.23797	0	0	0	0	0	0	0	0	
40.4	0.000904	2	4	1.5	0.13164	0.335	0.335	11.9216	4.42658	1.22627	0	0	0	0	0	0	0	0	
40.5	0.000887	2	4	1.5	0.159293	0.335	0.335	11.9277	4.45954	1.2314	0	0	0	0	0	0	0	0	
40.6	0.00086	2	4	1.5	0.149001	0.335	0.335	11.9337	4.4925	1.23638	0	0	0	0	0	0	0	0	
40.7	0.000742	2	4	1.5	0.139221	0.335	0.335	11.9399	4.52542	1.24103	0	0	0	0	0	0	0	0	
40.8	0.000968	2	4	1.5	0.130528	0.335	0.335	11.9479	4.53722	1.23177	0	0	0	0	0	0	0	0	
40.9	0.000928	2	4	1.5	0.151829	0.335	0.335	11.9539	4.57018	1.23676	0	0	0	0	0	0	0	0	
41	0.000923	2	4	1.5	0.141901	0.335	0.335	11.9599	4.60313	1.24152	0	0	0	0	0	0	0	0	
41.1	0.000945	2	4	1.5	0.132761	0.335	0.335	11.9661	4.63606	1.24603	0	0	0	0	0	0	0	0	
41.2	0.000939	2	4	1.5	0.124426	0.335	0.335	11.9728	4.65304	1.23491	0	0	0	0	0	0	0	0	
41.3	0.000922	2	4	1.5	0.144511	0.335	0.335	11.979	4.68597	1.23964	0	0	0	0	0	0	0	0	
41.4	0.000928	2	4	1.5	0.135459	0.335	0.335	11.9854	4.71886	1.24402	0	0	0	0	0	0	0	0	
41.5	0.000861	2	4	1.5	0.127485	0.335	0.335	11.9918	4.75174	1.24824	0	0	0	0	0	0	0	0	
41.6	0.00102	2	4	1.5	0.120028	0.335	0.335	12.0004	4.77269	1.23997	0	0	0	0	0	0	0	0	
41.7	0.000982	2	4	1.5	0.136989	0.335	0.335	12.0065	4.80563	1.24459	0	0	0	0	0	0	0	0	
41.8	0.000982	2	4	1.5	0.128279	0.335	0.335	12.0126	4.83858	1.24913	0	0	0	0	0	0	0	0	
41.9	0.000992	2	4	1.5	0.119825	0.335	0.435	12.0186	4.87154	1.25354	0	0	0	0	0	0	0	1	
42	0.001014	3	4	1.5	0.111827	0.435	0.469	12.025	4.89094	1.23898	0	0	0	0	0	0	0	0.34	
42.1	0.000992	3	4	1.5	0.134708	0.469	0.469	12.0336	4.93548	1.24493	0	0	0	0	0	0	0	0	
42.2	0.001016	3	4	1.5	0.123963	0.469	0.469	12.0422	4.9816	1.25113	0	0	0	0	0	0	0	0	
42.3	0.001062	3	4	1.5	0.112759	0.469	0.469	12.051	5.02768	1.25688	0	0	0	0	0	0	0	0	
42.4	0.000989	3	4	1.5	0.102897	0.469	0.469	12.0522	5.02424	1.24662	0	0	0	0	0	0	0	0	
42.5	0.000924	3	4	1.5	0.119055	0.469	0.469	12.061	5.0703	1.25248	0	0	0	0	0	0	0	0	
42.6	0.000961	3	4	1.5	0.108892	0.469	0.469	12.07	5.11634	1.25796	0	0	0	0	0	0	0	0	
42.7	0.000923	3	4	1.5	0.0998065	0.469	0.469	12.0791	5.16235	1.26311	0	0	0	0	0	0	0	0	
42.8	0.001035	3	4	1.5	0.0916261	0.469	0.469	12.0965	5.19409	1.25175	0	0	0	0	0	0	0	0	
42.9	0.000424	3	4	1.5	0.118798	0.469	0.469	12.1057	5.24007	1.25698	0	0	0	0	0	0	0	0	
43	0.000948	3	4	1.5	0.110062	0.469	0.469	12.1149	5.28607	1.26213	0	0	0	0	0	0	0	0	
43.1	0.001099	3	4	1.5	0.101546	0.469	0.469	12.1242	5.33204	1.26691	0	0	0	0	0	0	0	0	
43.2	0.00098	3	4	1.5	0.0939973	0.469	0.469	12.139	5.34888	1.24945	0	0	0	0	0	0	0	0	
43.3	0.000965	3	4	1.5	0.131367	0.469	0.469	12.1482	5.39487	1.25487	0	0	0	0	0	0	0	0	
43.4	0.000548	3	4	1.5	0.121773	0.469	0.469	12.1727	5.49608	1.24931	0	0	0	0	0	0	0	0	
43.5	0.000997	3	4	1.5	0.131224	0.469	0.469	12.1822	5.542	1.25443	0	0	0	0	0	0	0	0	
43.6	0.001018	3	4	1.5	0.122541	0.469	0.469	12.1913	5.58801	1.25974	0	0	0	0	0	0	0	0	
43.7	0.000983	3	4	1.5	0.11327	0.469	0.469	12.2045	5.6244	1.24894	0	0	0	0	0	0	0	0	
43.8	0.00093	3	4	1.5	0.13492	0.469	0.469	12.2134	5.67045	1.25468	0	0	0	0	0	0	0	0	
43.9	0.000996	3	4	1.5	0.124329	0.469	0.369	12.222	5.71657	1.26051	0	0	0	0	0	0	0	-1	
44	0.001036	4	4	1.5	0.113557	0.369	0.269	12.2314	5.75134	1.24766	0	0	0	0	0	0	0	-1	
